idnum idacr year pop source
790 NEP 1849 804.56 3
790 NEP 1850 828.55 3
790 NEP 1851 853.25 3
790 NEP 1852 878.68 3
790 NEP 1853 904.87 3
790 NEP 1854 931.85 3
790 NEP 1855 959.63 3
790 NEP 1856 988.23 3
790 NEP 1857 1017.69 3
790 NEP 1858 1048.03 3
790 NEP 1859 1079.27 3
790 NEP 1860 1111.44 3
790 NEP 1861 1144.58 3
790 NEP 1862 1178.7 3
790 NEP 1863 1213.83 3
790 NEP 1864 1250.02 3
790 NEP 1865 1287.28 3
790 NEP 1866 1325.66 3
790 NEP 1867 1365.17 3
790 NEP 1868 1405.87 3
790 NEP 1869 1447.78 3
790 NEP 1870 1490.94 3
790 NEP 1871 1535.38 3
790 NEP 1872 1581.15 3
790 NEP 1873 1628.28 3
790 NEP 1874 1676.82 3
790 NEP 1875 1726.81 3
790 NEP 1876 1778.29 3
790 NEP 1877 1831.3 3
790 NEP 1878 1885.89 3
790 NEP 1879 1942.11 3
790 NEP 1880 2000 1
790 NEP 1881 2059.62 2
790 NEP 1882 2121.02 2
790 NEP 1883 2184.25 2
790 NEP 1884 2249.37 2
790 NEP 1885 2316.42 2
790 NEP 1886 2385.48 2
790 NEP 1887 2456.59 2
790 NEP 1888 2529.83 2
790 NEP 1889 2605.24 2
790 NEP 1890 2682.91 2
790 NEP 1891 2762.89 2
790 NEP 1892 2845.25 2
790 NEP 1893 2930.07 2
790 NEP 1894 3017.42 2
790 NEP 1895 3107.38 2
790 NEP 1896 3200.01 2
790 NEP 1897 3295.41 2
790 NEP 1898 3393.65 2
790 NEP 1899 3494.82 2
790 NEP 1900 3599 1
790 NEP 1901 3749 1
790 NEP 1902 3905 1
790 NEP 1903 4068 1
790 NEP 1904 4237 1
790 NEP 1905 4414 1
790 NEP 1906 4598 1
790 NEP 1907 4789 1
790 NEP 1908 4989 1
790 NEP 1909 5197 1
790 NEP 1910 5413 1
790 NEP 1911 5521.41 2
790 NEP 1912 5632 1
790 NEP 1913 5624 1
790 NEP 1914 5617 1
790 NEP 1915 5610 1
790 NEP 1916 5603 1
790 NEP 1917 5596 1
790 NEP 1918 5588 1
790 NEP 1919 5581 1
790 NEP 1920 5574 0
790 NEP 1921 5600 0
790 NEP 1922 5593 0
790 NEP 1923 5585 0
790 NEP 1924 5578 0
790 NEP 1925 5570 0
790 NEP 1926 5563 0
790 NEP 1927 5555 0
790 NEP 1928 5548 0
790 NEP 1929 5540 0
790 NEP 1930 5533 0
790 NEP 1931 5597 0
790 NEP 1932 5663 0
790 NEP 1933 5728 0
790 NEP 1934 5795 0
790 NEP 1935 5863 0
790 NEP 1936 5931 0
790 NEP 1937 6000 0
790 NEP 1938 6070 0
790 NEP 1939 6140 0
790 NEP 1940 6212 0
790 NEP 1941 6284 0
790 NEP 1942 6481 0
790 NEP 1943 6684 0
790 NEP 1944 6894 0
790 NEP 1945 7110 0
790 NEP 1946 7333 0
790 NEP 1947 7563 0
790 NEP 1948 7800 0
790 NEP 1949 7900 0
790 NEP 1950 7862 0
790 NEP 1951 7966 0
790 NEP 1952 8081 0
790 NEP 1953 8206 0
790 NEP 1954 8338 0
790 NEP 1955 8477 0
790 NEP 1956 8623 0
790 NEP 1957 8773 0
790 NEP 1958 8930 0
790 NEP 1959 9093 0
790 NEP 1960 9263 0
790 NEP 1961 9413 0
790 NEP 1962 9624 0
790 NEP 1963 9815 0
790 NEP 1964 10010 0
790 NEP 1965 10211 0
790 NEP 1966 10277 0
790 NEP 1967 10626 0
790 NEP 1968 10845 0
790 NEP 1969 11078 0
790 NEP 1970 11327 0
790 NEP 1971 11556 0
790 NEP 1972 11806 0
790 NEP 1973 12061 0
790 NEP 1974 12321 0
790 NEP 1975 12835 0
790 NEP 1976 13176 0
790 NEP 1977 13526 0
790 NEP 1978 13886 0
790 NEP 1979 14255 0
790 NEP 1980 14634 0
790 NEP 1981 15020 0
790 NEP 1982 15338 0
790 NEP 1983 15660 0
790 NEP 1984 15989 0
790 NEP 1985 16324 0
790 NEP 1986 16667 0
790 NEP 1987 17017 0
790 NEP 1988 17374 0
790 NEP 1989 17739 0
790 NEP 1990 18111 0
790 NEP 1991 19279 0
790 NEP 1992 18879 0
790 NEP 1993 19275 0
790 NEP 1994 20898 0
790 NEP 1995 21456 0
790 NEP 1996 20832 0
790 NEP 1997 22591 0
790 NEP 1998 22847 0
790 NEP 1999 23385 0
790 NEP 2000 23930 0
790 NEP 2001 23935 0
790 NEP 2002 23701 0
790 NEP 2003 24250 0
790 NEP 2004 24797 0
790 NEP 2005 25343 0
790 NEP 2006 25887 0
790 NEP 2007 26427 0
790 NEP 2008 26967 0
790 NEP 2009 27504 0
790 NEP 2010 28051.69 3
790 NEP 2011 28610.29 3
790 NEP 2012 29180.02 3
800 THI 1816 4594.43 3
800 THI 1817 4611.98 3
800 THI 1818 4629.58 3
800 THI 1819 4647.26 3
800 THI 1820 4665 1
800 THI 1821 4682.81 2
800 THI 1822 4700.69 2
800 THI 1823 4718.64 2
800 THI 1824 4736.65 2
800 THI 1825 4754.74 2
800 THI 1826 4772.89 2
800 THI 1827 4791.12 2
800 THI 1828 4809.41 2
800 THI 1829 4827.77 2
800 THI 1830 4846.2 2
800 THI 1831 4864.71 2
800 THI 1832 4883.28 2
800 THI 1833 4901.93 2
800 THI 1834 4920.64 2
800 THI 1835 4939.43 2
800 THI 1836 4958.29 2
800 THI 1837 4977.22 2
800 THI 1838 4996.22 2
800 THI 1839 5015.3 2
800 THI 1840 5034.45 2
800 THI 1841 5053.67 2
800 THI 1842 5072.96 2
800 THI 1843 5092.33 2
800 THI 1844 5111.77 2
800 THI 1845 5131.29 2
800 THI 1846 5150.88 2
800 THI 1847 5170.55 2
800 THI 1848 5190.29 2
800 THI 1849 5210.11 2
800 THI 1850 5230 1
800 THI 1851 5283.13 2
800 THI 1852 5336.79 2
800 THI 1853 5391 2
800 THI 1854 5445.77 2
800 THI 1855 5501.09 2
800 THI 1856 5556.97 2
800 THI 1857 5613.41 2
800 THI 1858 5670.44 2
800 THI 1859 5728.04 2
800 THI 1860 5786.22 2
800 THI 1861 5845 1
800 THI 1862 5856.72 2
800 THI 1863 5868.47 2
800 THI 1864 5880.24 2
800 THI 1865 5892.03 2
800 THI 1866 5903.84 2
800 THI 1867 5915.68 2
800 THI 1868 5927.55 2
800 THI 1869 5939.43 2
800 THI 1870 5951.34 2
800 THI 1871 5963.28 2
800 THI 1872 5975.24 2
800 THI 1873 5987.22 2
800 THI 1874 5999.23 2
800 THI 1875 6011.26 2
800 THI 1876 6023.31 2
800 THI 1877 6035.39 2
800 THI 1878 6047.5 2
800 THI 1879 6059.62 2
800 THI 1880 6071.78 2
800 THI 1881 6083.95 2
800 THI 1882 6096.15 2
800 THI 1883 6108.38 2
800 THI 1884 6120.63 2
800 THI 1885 6132.9 2
800 THI 1886 6145.2 2
800 THI 1887 6199 0
800 THI 1888 6279 0
800 THI 1889 6360 0
800 THI 1890 6442 0
800 THI 1891 6525 0
800 THI 1892 6609 0
800 THI 1893 6694 0
800 THI 1894 6780 0
800 THI 1895 6867 0
800 THI 1896 6955 0
800 THI 1897 7045 0
800 THI 1898 7135 0
800 THI 1899 7227 0
800 THI 1900 7320 0
800 THI 1901 7413 0
800 THI 1902 7507 0
800 THI 1903 7602 0
800 THI 1904 7699 0
800 THI 1905 7797 0
800 THI 1906 7896 0
800 THI 1907 7996 0
800 THI 1908 8098 0
800 THI 1909 8201 0
800 THI 1910 8305 0
800 THI 1911 8431 0
800 THI 1912 8559 0
800 THI 1913 8689 0
800 THI 1914 8822 0
800 THI 1915 8957 0
800 THI 1916 9094 0
800 THI 1917 9232 0
800 THI 1918 9418 0
800 THI 1919 9608 0
800 THI 1920 9802 0
800 THI 1921 10000 0
800 THI 1922 10202 0
800 THI 1923 10435 0
800 THI 1924 10673 0
800 THI 1925 10916 0
800 THI 1926 11165 0
800 THI 1927 11419 0
800 THI 1928 11734 0
800 THI 1929 12058 0
800 THI 1930 12392 0
800 THI 1931 12735 0
800 THI 1932 13087 0
800 THI 1933 13399 0
800 THI 1934 13718 0
800 THI 1935 14045 0
800 THI 1936 14379 0
800 THI 1937 14721 0
800 THI 1938 14980 0
800 THI 1939 15244 0
800 THI 1940 15513 0
800 THI 1941 15787 0
800 THI 1942 16060 0
800 THI 1943 16462 0
800 THI 1944 16868 0
800 THI 1945 17284 0
800 THI 1946 17710 0
800 THI 1947 18148 0
800 THI 1948 18508 0
800 THI 1949 19063 0
800 THI 1950 19635 0
800 THI 1951 20224 0
800 THI 1952 20831 0
800 THI 1953 21456 0
800 THI 1954 22099 0
800 THI 1955 22762 0
800 THI 1956 23445 0
800 THI 1957 24148 0
800 THI 1958 24873 0
800 THI 1959 25619 0
800 THI 1960 26634 0
800 THI 1961 27446 0
800 THI 1962 28293 0
800 THI 1963 29173 0
800 THI 1964 30082 0
800 THI 1965 31025 0
800 THI 1966 31995 0
800 THI 1967 32996 0
800 THI 1968 34035 0
800 THI 1969 35109 0
800 THI 1970 36370 0
800 THI 1971 37485 0
800 THI 1972 38592 0
800 THI 1973 39693 0
800 THI 1974 40782 0
800 THI 1975 41869 0
800 THI 1976 42960 0
800 THI 1977 44039 0
800 THI 1978 45100 0
800 THI 1979 46142 0
800 THI 1980 46718 0
800 THI 1981 47718 0
800 THI 1982 48709 0
800 THI 1983 49680 0
800 THI 1984 50637 0
800 THI 1985 51580 0
800 THI 1986 52511 0
800 THI 1987 53427 0
800 THI 1988 54326 0
800 THI 1989 55214 0
800 THI 1990 55839 0
800 THI 1991 56574 0
800 THI 1992 57294 0
800 THI 1993 58010 0
800 THI 1994 58716 0
800 THI 1995 59401 0
800 THI 1996 60003 0
800 THI 1997 60602 0
800 THI 1998 60300 0
800 THI 1999 60856 0
800 THI 2000 61399 0
800 THI 2001 62914 0
800 THI 2002 63482 0
800 THI 2003 64019 0
800 THI 2004 64177 0
800 THI 2005 64839 0
800 THI 2006 65306 0
800 THI 2007 66042 0
800 THI 2008 66480 0
800 THI 2009 66903 0
800 THI 2010 67312 0
800 THI 2011 67723.5 3
800 THI 2012 68137.52 3
811 CAM 1953 4649 0
811 CAM 1954 4742 0
811 CAM 1955 4840 0
811 CAM 1956 4945 0
811 CAM 1957 5058 0
811 CAM 1958 5179 0
811 CAM 1959 5304 0
811 CAM 1960 5433 0
811 CAM 1961 5564 0
811 CAM 1962 5698 0
811 CAM 1963 5816 0
811 CAM 1964 5984 0
811 CAM 1965 6141 0
811 CAM 1966 6310 0
811 CAM 1967 6486 0
811 CAM 1968 6657 0
811 CAM 1969 6812 0
811 CAM 1970 6938 0
811 CAM 1971 7038 0
811 CAM 1972 7114 0
811 CAM 1973 7156 0
811 CAM 1974 7152 0
811 CAM 1975 7098 0
811 CAM 1976 6984 0
811 CAM 1977 6824 0
811 CAM 1978 6657 0
811 CAM 1979 6535 0
811 CAM 1980 6498 0
811 CAM 1981 6561 0
811 CAM 1982 6711 0
811 CAM 1983 6927 0
811 CAM 1984 7173 0
811 CAM 1985 7422 0
811 CAM 1986 7669 0
811 CAM 1987 7919 0
811 CAM 1988 8172 0
811 CAM 1989 8430 0
811 CAM 1990 8568 0
811 CAM 1991 8807 0
811 CAM 1992 9054 0
811 CAM 1993 9308 0
811 CAM 1994 9568 0
811 CAM 1995 9836 0
811 CAM 1996 10273 0
811 CAM 1997 10516 0
811 CAM 1998 10716 0
811 CAM 1999 10945 0
811 CAM 2000 11168 0
811 CAM 2001 12922 0
811 CAM 2002 13164 0
811 CAM 2003 13415 0
811 CAM 2004 13091 0
811 CAM 2005 13661 0
811 CAM 2006 14231 0
811 CAM 2007 14801 0
811 CAM 2008 13868 0
811 CAM 2009 14085 0
811 CAM 2010 14303 0
811 CAM 2011 14524.37 3
811 CAM 2012 14749.17 3
812 LAO 1954 1902 0
812 LAO 1955 1944 0
812 LAO 1956 2093 0
812 LAO 1957 2034 0
812 LAO 1958 2220 0
812 LAO 1959 2282 0
812 LAO 1960 2337 0
812 LAO 1961 2393 0
812 LAO 1962 2450 0
812 LAO 1963 2509 0
812 LAO 1964 2569 0
812 LAO 1965 2631 0
812 LAO 1966 2694 0
812 LAO 1967 2759 0
812 LAO 1968 2825 0
812 LAO 1969 2893 0
812 LAO 1970 2962 0
812 LAO 1971 3033 0
812 LAO 1972 3106 0
812 LAO 1973 3181 0
812 LAO 1974 3257 0
812 LAO 1975 3024 0
812 LAO 1976 3065 0
812 LAO 1977 3097 0
812 LAO 1978 3127 0
812 LAO 1979 3161 0
812 LAO 1980 3205 0
812 LAO 1981 3262 0
812 LAO 1982 3330 0
812 LAO 1983 3408 0
812 LAO 1984 3497 0
812 LAO 1985 3594 0
812 LAO 1986 3702 0
812 LAO 1987 3819 0
812 LAO 1988 3943 0
812 LAO 1989 4072 0
812 LAO 1990 4202 0
812 LAO 1991 4332 0
812 LAO 1992 4463 0
812 LAO 1993 4597 0
812 LAO 1994 4736 0
812 LAO 1995 4882 0
812 LAO 1996 5035 0
812 LAO 1997 5194 0
812 LAO 1998 5163 0
812 LAO 1999 5297 0
812 LAO 2000 5433 0
812 LAO 2001 5377 0
812 LAO 2002 5526 0
812 LAO 2003 5679 0
812 LAO 2004 5836 0
812 LAO 2005 5679 0
812 LAO 2006 5747 0
812 LAO 2007 5874 0
812 LAO 2008 6000 0
812 LAO 2009 6128 0
812 LAO 2010 6310 0
812 LAO 2011 6497.41 3
812 LAO 2012 6690.38 3
815 VNM 1816 7797.63 3
815 VNM 1817 7848.75 3
815 VNM 1818 7900.2 3
815 VNM 1819 7951.99 3
815 VNM 1820 8004.12 3
815 VNM 1821 8056.59 3
815 VNM 1822 8109.41 3
815 VNM 1823 8162.57 3
815 VNM 1824 8216.08 3
815 VNM 1825 8269.94 3
815 VNM 1826 8324.16 3
815 VNM 1827 8378.73 3
815 VNM 1828 8433.65 3
815 VNM 1829 8488.94 3
815 VNM 1830 8544.59 3
815 VNM 1831 8600.61 3
815 VNM 1832 8656.99 3
815 VNM 1833 8713.74 3
815 VNM 1834 8770.86 3
815 VNM 1835 8828.36 3
815 VNM 1836 8886.23 3
815 VNM 1837 8944.49 3
815 VNM 1838 9003.12 3
815 VNM 1839 9062.14 3
815 VNM 1840 9121.55 3
815 VNM 1841 9181.35 3
815 VNM 1842 9241.54 3
815 VNM 1843 9302.12 3
815 VNM 1844 9363.1 3
815 VNM 1845 9424.48 3
815 VNM 1846 9486.27 3
815 VNM 1847 9548.45 3
815 VNM 1848 9611.05 3
815 VNM 1849 9674.05 3
815 VNM 1850 9737.47 3
815 VNM 1851 9801.31 3
815 VNM 1852 9865.56 3
815 VNM 1853 9930.23 3
815 VNM 1854 9995.33 3
815 VNM 1855 10060.86 3
815 VNM 1856 10126.81 3
815 VNM 1857 10193.2 3
815 VNM 1858 10260.02 3
815 VNM 1859 10327.28 3
815 VNM 1860 10394.98 3
815 VNM 1861 10463.13 3
815 VNM 1862 10531.72 3
815 VNM 1863 10600.76 3
815 VNM 1864 10670.25 3
815 VNM 1865 10740.2 3
815 VNM 1866 10810.61 3
815 VNM 1867 10881.48 3
815 VNM 1868 10952.82 3
815 VNM 1869 11024.62 3
815 VNM 1870 11096.89 3
815 VNM 1871 11169.64 3
815 VNM 1872 11242.86 3
815 VNM 1873 11316.56 3
815 VNM 1874 11390.75 3
815 VNM 1875 11465.42 3
815 VNM 1876 11540.58 3
815 VNM 1877 11616.24 3
815 VNM 1878 11692.39 3
815 VNM 1879 11769.04 3
815 VNM 1880 11846.19 3
815 VNM 1881 11923.85 3
815 VNM 1882 12002.02 3
815 VNM 1883 12080.7 3
815 VNM 1884 12159.89 3
815 VNM 1885 12239.61 3
815 VNM 1886 12319.85 3
815 VNM 1887 12400.61 3
815 VNM 1888 12481.9 3
815 VNM 1889 12563.73 3
815 VNM 1890 12646.09 3
815 VNM 1891 12728.99 3
815 VNM 1892 12812.44 3
815 VNM 1893 12896.43 3
816 DRV 1954 13077 0
816 DRV 1955 13550 0
816 DRV 1956 14040 0
816 DRV 1957 14530 0
816 DRV 1958 15030 0
816 DRV 1959 15550 0
816 DRV 1960 16100 0
816 DRV 1961 16600 0
816 DRV 1962 17200 0
816 DRV 1963 17900 0
816 DRV 1964 18500 0
816 DRV 1965 19000 0
816 DRV 1966 19420 0
816 DRV 1967 19850 0
816 DRV 1968 20280 0
816 DRV 1969 20720 0
816 DRV 1970 21150 0
816 DRV 1971 21595 0
816 DRV 1972 22038 0
816 DRV 1973 22481 0
816 DRV 1974 23244 0
816 DRV 1975 24032 0
816 DRV 1976 49160 0
816 DRV 1977 50413 0
816 DRV 1978 51423 0
816 DRV 1979 52462 0
816 DRV 1980 53732 0
816 DRV 1981 54927 0
816 DRV 1982 56170 0
816 DRV 1983 57373 0
816 DRV 1984 58653 0
816 DRV 1985 59872 0
816 DRV 1986 61109 0
816 DRV 1987 62452 0
816 DRV 1988 63727 0
816 DRV 1989 64774 0
816 DRV 1990 66233 0
816 DRV 1991 67774 0
816 DRV 1992 69405 0
816 DRV 1993 70982 0
816 DRV 1994 72510 0
816 DRV 1995 73793 0
816 DRV 1996 75181 0
816 DRV 1997 76548 0
816 DRV 1998 77562 0
816 DRV 1999 78705 0
816 DRV 2000 79832 0
816 DRV 2001 78686 0
816 DRV 2002 79727 0
816 DRV 2003 80902 0
816 DRV 2004 82032 0
816 DRV 2005 83106 0
816 DRV 2006 84137 0
816 DRV 2007 85172 0
816 DRV 2008 86219.73 3
816 DRV 2009 87280.35 3
816 DRV 2010 88354.02 3
816 DRV 2011 89440.89 3
816 DRV 2012 90541.14 3
817 RVN 1954 12200 0
817 RVN 1955 12420 0
817 RVN 1956 12670 0
817 RVN 1957 12980 0
817 RVN 1958 13320 0
817 RVN 1959 13700 0
817 RVN 1960 14100 0
817 RVN 1961 14490 0
817 RVN 1962 14930 0
817 RVN 1963 15320 0
817 RVN 1964 15720 0
817 RVN 1965 16120 0
817 RVN 1966 16540 0
817 RVN 1967 16970 0
817 RVN 1968 17410 0
817 RVN 1969 17870 0
817 RVN 1970 18330 0
817 RVN 1971 18810 0
817 RVN 1972 19086 0
817 RVN 1973 19367 0
817 RVN 1974 19652 0
817 RVN 1975 19941 0
820 MAL 1957 8873 0
820 MAL 1958 9173 0
820 MAL 1959 9479 0
820 MAL 1960 9786 0
820 MAL 1961 10073 0
820 MAL 1962 10398 0
820 MAL 1963 10514 0
820 MAL 1964 11068 0
820 MAL 1965 9210 0
820 MAL 1966 9470 0
820 MAL 1967 9710 0
820 MAL 1968 9940 0
820 MAL 1969 10150 0
820 MAL 1970 10390 0
820 MAL 1971 10700 0
820 MAL 1972 11000 0
820 MAL 1973 11310 0
820 MAL 1974 11650 0
820 MAL 1975 11926 0
820 MAL 1976 12240 0
820 MAL 1977 12577 0
820 MAL 1978 12909 0
820 MAL 1979 13435 0
820 MAL 1980 13764 0
820 MAL 1981 14128 0
820 MAL 1982 14507 0
820 MAL 1983 14888 0
820 MAL 1984 15270 0
820 MAL 1985 15681 0
820 MAL 1986 16109 0
820 MAL 1987 16526 0
820 MAL 1988 16942 0
820 MAL 1989 17354 0
820 MAL 1990 17764 0
820 MAL 1991 18547 0
820 MAL 1992 19043 0
820 MAL 1993 19564 0
820 MAL 1994 20112 0
820 MAL 1995 20689 0
820 MAL 1996 21169 0
820 MAL 1997 21666 0
820 MAL 1998 21410 0
820 MAL 1999 21830 0
820 MAL 2000 22244 0
820 MAL 2001 24013 0
820 MAL 2002 24527 0
820 MAL 2003 25048 0
820 MAL 2004 25581 0
820 MAL 2005 26128 0
820 MAL 2006 26640 0
820 MAL 2007 27174 0
820 MAL 2008 27540 0
820 MAL 2009 27895 0
820 MAL 2010 28250 0
820 MAL 2011 28609.52 3
820 MAL 2012 28973.61 3
830 SIN 1965 1887 0
